algorithm,regime,library,optimizer,threshold,dof,n_terms,MSE_train,MSE_val,MSE_test,R2_val,R2_test,ATE,ate_grade,equation
SINDy,bouncing,Full,STLSQ,0.005,a_y,62,0.00017357851888264765,178719.21599728495,20460279.00349348,0.0,0.0,14.046622949597445,F, 2701121.752 x +  137303.886 y +  4106490.916 theta + -854983.000 xdot + -182236.133 ydot +  665500.877 thetadot +  88143.602 xddot +  4993039.332 thetaddot + -611571.554 x^2 + -31736.882 x y + -2186965.768 x theta +  234005.513 x xdot +  39965.925 x ydot + -1570738.797 x thetadot +  118883.921 x xddot +  50683.656 x thetaddot + -0.519 y^2 + -65032.796 y theta + -25571.577 y xdot +  0.494 y ydot + -4546.328 y thetadot +  2402.729 y xddot + -4927690.350 y thetaddot + -2797002.448 theta^2 +  1084467.195 theta xdot +  179085.772 theta ydot + -2197015.822 theta thetadot + -85424.785 theta xddot + -134817.211 theta thetaddot + -173245.736 xdot^2 + -12926.877 xdot ydot + -98728.883 xdot thetadot +  27399.267 xdot xddot + -14251.319 xdot thetaddot +  48705.306 ydot^2 +  8949.837 ydot thetadot + -2445.688 ydot xddot +  261.512 ydot thetaddot +  76683.061 thetadot^2 +  113099.646 thetadot xddot +  64908.408 thetadot thetaddot + -17946.445 xddot^2 + -287239.418 xddot thetaddot + -264880.539 thetaddot^2 +  356597.117 sin(theta) +  521471.906 cos(theta) + -209279.399 sin(theta) x +  16198.093 sin(theta) y + -366793.098 sin(theta) theta +  193495.339 sin(theta) xdot +  28424.874 sin(theta) ydot +  214695.830 sin(theta) thetadot +  20060.198 sin(theta) xddot +  14286.526 sin(theta) thetaddot + -167408.503 cos(theta) x + -10827.805 cos(theta) y + -585431.059 cos(theta) theta + -227901.719 cos(theta) xdot +  17068.650 cos(theta) ydot + -136666.421 cos(theta) thetadot +  55006.101 cos(theta) xddot +  62397.194 cos(theta) thetaddot
SINDy,bouncing,Full,STLSQ,0.005,a_theta,54,2.386826309799843e-13,2.039427115267754e-07,0.00015984973927849912,0.999994939561519,0.976285521231277,0.0019799152181709215,A,-1.074 y + -2.187 xdot + -0.117 ydot + -1.988 thetadot + -4.442 xddot +  0.223 yddot +  2.357 x^2 +  0.308 x y +  7.055 x theta + -0.952 x xdot +  0.426 x thetadot +  5.682 x xddot +  0.118 x yddot +  0.803 y theta +  0.149 y xdot + -0.040 y thetadot + -0.171 y xddot + -0.291 y yddot +  5.050 theta^2 +  0.017 theta ydot +  9.918 theta xddot + -3.951 xdot^2 +  0.260 xdot ydot + -5.732 xdot thetadot + -0.437 xdot xddot +  0.105 xdot yddot +  0.015 ydot^2 +  0.253 ydot thetadot +  0.017 ydot xddot + -1.454 thetadot^2 + -0.130 thetadot xddot +  0.096 thetadot yddot + -0.003 xddot^2 + -0.288 xddot yddot +  0.125 yddot^2 + -0.379 sin(theta) + -0.268 cos(theta) +  0.519 sin(theta) x + -0.140 sin(theta) y +  0.453 sin(theta) theta +  0.757 sin(theta) xdot +  0.498 sin(theta) thetadot +  0.335 sin(theta) xddot + -0.192 sin(theta) yddot + -2.289 cos(theta) x +  0.138 cos(theta) y + -2.804 cos(theta) theta +  0.035 cos(theta) xdot + -0.118 cos(theta) ydot + -0.474 cos(theta) thetadot + -0.065 cos(theta) xddot + -0.704 cos(theta) yddot
SINDy,bouncing,Full,STLSQ,0.01,a_x,55,4.096992920976524e-14,2.2536873063168038e-05,0.002317115824337104,0.9827404841624054,-9.609731276868896,0.0004913200561584037,A,-8.994 x + -1.045 y + -44.955 theta +  12.946 xdot +  0.440 ydot + -0.128 thetadot + -0.680 yddot +  29.903 thetaddot + -47.001 x^2 +  0.085 x y + -83.493 x theta + -16.563 x xdot +  0.374 x ydot + -1.652 x thetadot + -3.584 x yddot + -0.041 y theta +  0.837 y xdot +  0.445 y thetadot + -1.566 y yddot + -35.300 y thetaddot + -32.432 theta xdot +  1.067 theta ydot +  7.899 theta thetaddot + -1.416 xdot^2 +  0.934 xdot ydot +  0.972 xdot thetadot +  1.210 xdot yddot +  0.423 xdot thetaddot + -0.085 ydot^2 +  0.433 ydot thetadot + -0.224 ydot yddot +  0.013 ydot thetaddot + -2.509 thetadot^2 + -3.030 thetadot yddot + -0.772 thetadot thetaddot + -1.810 yddot^2 + -0.193 thetaddot^2 + -11.738 cos(theta) +  5.308 sin(theta) x + -0.489 sin(theta) y +  5.062 sin(theta) theta +  0.117 sin(theta) xdot + -1.291 sin(theta) ydot + -2.708 sin(theta) thetadot +  0.792 sin(theta) yddot + -5.307 cos(theta) x +  0.181 cos(theta) y +  2.290 cos(theta) theta +  2.339 cos(theta) xdot +  0.376 cos(theta) ydot +  0.733 cos(theta) thetadot + -1.655 cos(theta) yddot + -1.328 cos(theta) thetaddot
SINDy,bouncing,Full,STLSQ,0.01,a_y,61,0.00017702238346474863,141059.77519606677,13572834.865866555,0.0,0.0,12.8289855923802,F, 1108305.911 x +  186448.029 y +  1528219.532 theta + -667256.651 xdot + -402357.148 ydot +  514529.056 thetadot +  158945.718 xddot + -21594174.145 thetaddot +  35078.899 x^2 + -53385.204 x y +  314913.336 x theta +  154122.715 x xdot +  68127.486 x ydot + -1196973.003 x thetadot + -24886.466 x xddot +  40534.797 x thetaddot + -0.514 y^2 + -108944.756 y theta + -48154.730 y xdot +  0.489 y ydot + -20939.289 y thetadot +  3377.620 y xddot +  21684518.734 y thetaddot + -120745.709 theta^2 +  889177.584 theta xdot +  390308.217 theta ydot + -1578985.256 theta thetadot + -188137.286 theta xddot + -121788.768 theta thetaddot + -127781.519 xdot^2 + -14498.065 xdot ydot + -111472.805 xdot thetadot +  13606.567 xdot xddot + -13527.315 xdot thetaddot +  48861.914 ydot^2 +  3293.414 ydot thetadot + -4130.865 ydot xddot +  60.494 ydot thetaddot +  47347.901 thetadot xddot +  31605.981 thetadot thetaddot + -14858.373 xddot^2 +  720020.111 xddot thetaddot +  740090.710 thetaddot^2 +  80727.621 sin(theta) +  258443.242 cos(theta) + -185286.830 sin(theta) x +  17625.335 sin(theta) y + -251705.120 sin(theta) theta +  130917.402 sin(theta) xdot +  43693.363 sin(theta) ydot +  159062.523 sin(theta) thetadot +  20009.108 sin(theta) xddot +  9018.113 sin(theta) thetaddot + -3504.371 cos(theta) x + -19648.756 cos(theta) y + -174793.673 cos(theta) theta + -206158.718 cos(theta) xdot +  8893.800 cos(theta) ydot + -136686.417 cos(theta) thetadot +  34330.575 cos(theta) xddot +  55266.406 cos(theta) thetaddot
SINDy,bouncing,Full,STLSQ,0.01,a_theta,49,9.151591590805761e-13,1.2290926027973362e-05,0.00010614116846263563,0.9996950247715488,0.9842534464093856,0.0018286070319068783,A,-0.131 y + -3.406 xdot +  0.134 ydot + -2.938 thetadot + -1.030 xddot + -0.542 yddot + -6.929 x^2 + -19.203 x theta + -6.835 x xdot + -2.760 x thetadot +  1.771 x xddot + -0.273 x yddot +  0.045 y theta +  0.001 y xddot + -0.567 y yddot + -11.078 theta^2 + -0.194 theta ydot +  3.433 theta xddot + -0.040 xdot ydot + -1.881 xdot thetadot + -0.650 xdot xddot +  0.035 xdot yddot +  0.249 ydot^2 +  0.021 ydot thetadot + -0.709 thetadot^2 + -0.478 thetadot xddot + -0.312 thetadot yddot +  0.009 xddot^2 + -0.245 xddot yddot + -0.756 yddot^2 + -0.296 sin(theta) + -2.010 cos(theta) +  0.410 sin(theta) x + -0.075 sin(theta) y + -0.258 sin(theta) theta +  0.328 sin(theta) xdot + -0.084 sin(theta) thetadot +  0.510 sin(theta) xddot +  0.197 sin(theta) yddot + -1.905 cos(theta) x +  0.028 cos(theta) y + -0.556 cos(theta) theta + -1.323 cos(theta) xdot + -0.056 cos(theta) ydot + -1.933 cos(theta) thetadot + -0.044 cos(theta) xddot + -1.075 cos(theta) yddot
SINDy,bouncing,Full,STLSQ,0.05,a_x,35,4.57209949005657e-10,0.0020484058947216927,0.05033406053610155,-0.5687399881375244,-229.4722322262281,0.0026937614811407082,A, 3.252 xdot +  6743.083 thetaddot + -3.875 x^2 + -6.747 x theta + -1.932 x yddot +  0.074 y xdot +  0.150 y thetadot + -6742.362 y thetaddot + -1.325 theta xdot +  2.855 xdot^2 +  2.811 xdot thetadot +  0.587 xdot yddot +  0.534 xdot thetaddot +  0.001 ydot^2 + -0.054 ydot thetadot + -0.071 ydot yddot +  1.419 thetadot^2 + -0.281 thetadot yddot +  0.570 yddot^2 +  0.205 thetaddot^2 +  1.035 cos(theta) +  1.442 sin(theta) x + -1.763 sin(theta) xdot + -0.152 sin(theta) ydot +  0.856 sin(theta) thetadot +  0.679 sin(theta) yddot + -0.744 cos(theta) x + -4.104 cos(theta) theta +  0.424 cos(theta) xdot + -0.102 cos(theta) ydot +  1.843 cos(theta) thetadot + -0.269 cos(theta) yddot +  0.563 cos(theta) thetaddot
SINDy,bouncing,Full,STLSQ,0.05,a_y,60,0.0001803472616218483,121559.09575047679,12105958.817696584,0.0,0.0,11.828922338335024,F, 1730822.027 x +  175682.518 y +  2172431.971 theta + -720113.744 xdot + -435686.448 ydot +  485267.389 thetadot +  190978.190 xddot + -51723541.838 thetaddot + -786278.813 x^2 + -50749.942 x y + -1828285.529 x theta +  78274.290 x ydot + -1366168.067 x thetadot + -16533.363 x xddot +  83567.072 x thetaddot + -0.507 y^2 + -101208.160 y theta + -53027.895 y xdot +  0.483 y ydot + -26608.482 y thetadot +  1094.170 y xddot +  51823066.483 y thetaddot + -1407181.484 theta^2 +  814821.782 theta xdot +  435816.595 theta ydot + -1673410.688 theta thetadot + -209499.942 theta xddot + -91892.643 theta thetaddot + -142345.570 xdot^2 + -5364.276 xdot ydot + -108589.326 xdot thetadot +  29697.047 xdot xddot + -7883.890 xdot thetaddot +  49046.483 ydot^2 +  11116.583 ydot thetadot + -4418.551 ydot xddot +  14.267 ydot thetaddot +  71852.305 thetadot xddot +  35667.060 thetadot thetaddot + -20258.779 xddot^2 +  1875953.647 xddot thetaddot +  1900892.001 thetaddot^2 +  262199.506 sin(theta) +  332560.188 cos(theta) + -206591.568 sin(theta) x +  19952.038 sin(theta) y + -381796.494 sin(theta) theta +  167589.474 sin(theta) xdot +  38482.352 sin(theta) ydot +  175489.564 sin(theta) thetadot +  22774.997 sin(theta) xddot +  7976.226 sin(theta) thetaddot + -87234.994 cos(theta) x + -19020.615 cos(theta) y + -347939.052 cos(theta) theta + -265932.722 cos(theta) xdot +  13300.416 cos(theta) ydot + -219790.252 cos(theta) thetadot +  48347.584 cos(theta) xddot +  66478.293 cos(theta) thetaddot
SINDy,bouncing,Full,STLSQ,0.05,a_theta,17,7.378341922885479e-06,0.002479419167142047,0.018574502151828546,0.9384780751910371,-1.7556168618561259,0.0023101895419404693,A,-0.763 xddot + -0.167 y theta + -0.034 y xddot + -0.020 y yddot +  0.311 xdot xddot +  0.232 xdot yddot + -0.129 ydot^2 + -0.081 thetadot xddot +  0.502 thetadot yddot + -0.338 xddot yddot +  0.218 yddot^2 + -1.047 cos(theta) + -0.146 sin(theta) x + -0.229 sin(theta) thetadot +  0.433 cos(theta) theta +  0.410 cos(theta) thetadot + -0.408 cos(theta) yddot
SINDy,bouncing,Full,STLSQ,0.1,a_x,12,2.5962695701993733e-06,4.779046496950783e-05,0.0010551833996355223,0.963400411196562,-3.831529007035569,0.0006937214170254306,A,-0.157 x yddot + -0.498 theta xdot +  0.363 xdot yddot +  0.151 xdot thetaddot +  0.207 thetadot yddot +  0.114 thetaddot^2 + -0.480 cos(theta) + -0.160 sin(theta) x +  0.160 sin(theta) thetadot +  0.027 cos(theta) xdot +  1.341 cos(theta) thetadot +  0.192 cos(theta) thetaddot
SINDy,bouncing,Full,STLSQ,0.1,a_y,59,0.00025925774871559727,89105.64660989698,10882796.472248212,0.0,0.0,9.658134747851218,F,-3737386.815 x +  140199.535 y + -3128162.492 theta + -6714.192 xdot +  104228.599 ydot + -66288.864 thetadot +  105257.545 xddot +  214867464.439 thetaddot +  4104676.124 x^2 + -25269.311 x y +  11048164.681 x theta + -19814.312 x ydot +  598452.057 x thetadot + -207729.166 x xddot + -177150.482 x thetaddot + -0.181 y^2 + -61947.397 y theta + -1129.573 y xdot +  0.175 y ydot +  22224.281 y thetadot +  12594.802 y xddot + -214775586.381 y thetaddot +  6321800.632 theta^2 + -113041.819 theta ydot +  524109.615 theta thetadot + -259644.071 theta xddot + -274058.583 theta thetaddot + -18332.807 xdot^2 + -22130.915 xdot ydot + -51000.099 xdot thetadot + -86767.175 xdot xddot + -34880.391 xdot thetaddot +  42497.442 ydot^2 + -18597.227 ydot thetadot + -1917.601 ydot xddot +  117.941 ydot thetaddot + -118950.344 thetadot xddot + -23829.716 thetadot thetaddot +  7291.095 xddot^2 + -8492337.555 xddot thetaddot + -8494568.128 thetaddot^2 + -505344.753 sin(theta) + -229163.680 cos(theta) +  112166.935 sin(theta) x + -3962.765 sin(theta) y +  486855.640 sin(theta) theta + -45164.302 sin(theta) xdot + -700.383 sin(theta) ydot + -3243.610 sin(theta) thetadot +  5129.786 sin(theta) xddot +  5433.924 sin(theta) thetaddot +  463841.041 cos(theta) x + -7741.512 cos(theta) y +  779313.247 cos(theta) theta +  98876.581 cos(theta) xdot + -2435.946 cos(theta) ydot +  185022.249 cos(theta) thetadot + -24579.188 cos(theta) xddot +  1437.875 cos(theta) thetaddot
SINDy,bouncing,Full,STLSQ,0.1,a_theta,7,0.00017832913590892492,0.00014841196247326522,4.2159064412158334e-05,0.9963174481680903,0.9937454997272815,0.004044669820214017,A,-0.369 xddot +  0.200 x xddot +  0.127 xdot xddot + -0.354 thetadot xddot + -0.491 xddot yddot + -0.341 cos(theta) + -0.200 cos(theta) yddot
SINDy,bouncing,Full,STLSQ,0.2,a_x,2,0.0005727058978551168,5.1894392755733625e-05,4.562482700440137e-05,0.9602574815441575,0.7910906528771323,0.00045732743660538086,A, 1.657 cos(theta) xdot +  2.625 cos(theta) thetadot
SINDy,bouncing,Full,STLSQ,0.2,a_y,43,0.001534462717017757,26.918011284937307,1671.400746229885,0.0,0.0,0.2113834657862501,D,-59526.259 x + -68257.155 theta +  1156.413 ydot + -34515.879 thetadot +  10.878 xddot +  475600784.468 thetaddot + -354.356 x y + -360.055 x ydot +  47025.222 x thetadot +  80.674 x thetaddot + -569.308 y theta + -105.208 y xdot + -0.279 y ydot +  176.100 y thetadot +  559.363 y xddot + -475600681.634 y thetaddot +  8164.720 theta^2 + -1689.099 theta ydot +  77662.926 theta thetadot + -1026.421 xdot^2 + -1164.935 xdot ydot + -1476.307 xdot thetadot + -2075.103 xdot xddot + -699.063 xdot thetaddot + -369.698 ydot^2 + -1050.190 ydot thetadot + -0.448 ydot thetaddot + -2658.240 thetadot xddot + -721.266 thetadot thetaddot + -101.334 xddot^2 + -18842329.955 xddot thetaddot + -18842208.924 thetaddot^2 + -761.788 sin(theta) + -754.370 sin(theta) theta + -104.909 sin(theta) xdot + -161.740 sin(theta) xddot + -1083.321 cos(theta) x + -248.239 cos(theta) y + -1348.328 cos(theta) theta +  2212.576 cos(theta) xdot + -494.730 cos(theta) ydot +  1413.344 cos(theta) thetadot +  107.765 cos(theta) thetaddot
SINDy,bouncing,Full,STLSQ,0.2,a_theta,3,0.007920722545240162,0.14705529896127487,0.06438579274553258,-2.6488888871031335,-8.55194248025093,0.07489791939054256,C, 1.125 xdot xddot + -0.202 thetadot xddot + -0.718 xddot yddot
SINDy,bouncing,Full,STLSQ,0.3,a_x,2,0.0005727058978551168,5.1894392755733625e-05,4.562482700440137e-05,0.9602574815441575,0.7910906528771323,0.00045732743660538086,A, 1.657 cos(theta) xdot +  2.625 cos(theta) thetadot
SINDy,bouncing,Full,STLSQ,0.3,a_y,8,0.01346482649767232,0.056103220788529015,0.37034553430442635,0.0,0.0,0.023013186539248942,B,-303223802.990 thetaddot +  303223800.665 y thetaddot +  17.796 xdot thetaddot +  0.403 ydot thetaddot +  18.200 thetadot thetaddot +  11394107.660 xddot thetaddot +  11394106.915 thetaddot^2 +  0.272 cos(theta) thetaddot
SINDy,bouncing,Full,STLSQ,0.3,a_theta,1,0.17743914632600036,0.05691353671028286,0.11426297937837696,-0.41219781330406113,-15.951463360215971,0.05473228332782092,C, 0.578 cos(theta) yddot
SINDy,bouncing,Full,STLSQ,0.5,a_x,1,0.0007912777623032151,4.018648014068563e-05,1.9764958788858433e-05,0.9692238054276088,0.9094991716660652,0.0007687894327169402,A, 0.973 cos(theta) thetadot
SINDy,bouncing,Full,STLSQ,0.5,a_y,14,0.005988657095793448,1.396114750778411,7.730517667153154,0.0,0.0,0.11295966377362252,C, 0.789 x ydot +  1.127 x thetaddot + -1.404 y xdot +  3.363 xdot thetadot +  0.488 xdot xddot +  15.599 xdot thetaddot +  1.123 ydot thetadot + -2.765 thetadot xddot +  15.195 thetadot thetaddot + -3.915 sin(theta) +  5.124 sin(theta) theta +  3.354 sin(theta) xdot + -1.624 sin(theta) xddot +  2.180 cos(theta) thetadot
SINDy,bouncing,Full,STLSQ,0.5,a_theta,0,0.26646900384647554,0.3471057042082835,0.016169981834107134,-7.612747420065718,-1.3988946908914253,0.13838548465447423,C, 0.000
SINDy,bouncing,Full,LASSO,0.0001,a_x,22,1.2303115379004813e-06,0.00016187853855262362,0.002609343135673137,0.8760278237320417,-10.947796993080647,0.0010284265830050744,A,-0.248751 xdot +0.000088 x ydot -0.034127 y xdot +0.000203 y ydot +0.308620 xdot^2 -0.037077 ydot thetadot -0.056395 ydot yddot -0.039277 ydot thetaddot -0.095492 thetadot^2 +0.000260 thetadot yddot +0.000953 yddot thetaddot +0.071557 thetaddot^2 -0.274191 cos(theta) -0.188878 sin(theta) x +0.209202 sin(theta) thetadot -0.057789 sin(theta) yddot +0.105187 sin(theta) thetaddot -0.255519 cos(theta) xdot +0.067047 cos(theta) ydot +0.929938 cos(theta) thetadot -0.048119 cos(theta) yddot +0.042995 cos(theta) thetaddot
SINDy,bouncing,Full,LASSO,0.0001,a_y,37,0.005187807963879536,0.4357476650606057,1.5309200593219427,0.0,0.0,0.07388040789515961,C,-1.514781 x -0.320279 y +0.892686 xddot -0.393747 thetaddot +0.012523 x y -0.703713 x ydot -0.002461 x thetaddot -0.053097 y^2 -0.011620 y theta +1.058879 y xdot -0.184870 y ydot -0.233973 y thetadot -0.296414 y thetaddot +0.310344 theta ydot +0.015560 theta thetadot -0.297050 xdot^2 +0.233455 xdot ydot -0.520092 xdot xddot +0.981176 xdot thetaddot +0.193467 ydot^2 -0.487490 ydot thetadot +0.067623 ydot xddot +0.421542 ydot thetaddot +0.281537 thetadot thetaddot -0.106984 xddot^2 -1.125522 xddot thetaddot -0.538497 cos(theta) +0.086245 sin(theta) x +0.138590 sin(theta) xddot -0.461568 sin(theta) thetaddot +0.170824 cos(theta) x -0.107065 cos(theta) y +1.432101 cos(theta) xdot -0.528296 cos(theta) ydot -0.000011 cos(theta) thetadot -0.307224 cos(theta) xddot +1.189763 cos(theta) thetaddot
SINDy,bouncing,Full,LASSO,0.0001,a_theta,25,1.6830063367623292e-05,0.001368393943513304,0.010299648601839954,0.9660459875371115,-0.5280024803049175,0.005458388397142198,A,+0.166019 x -0.040153 theta +0.008436 xdot -1.015361 xddot -0.003917 x y -0.082283 y^2 -0.042432 y theta -0.000069 y xdot +0.049769 y ydot +0.025955 y thetadot -0.065935 y yddot -0.003850 xdot^2 +0.010410 xdot ydot -0.045107 xdot yddot -0.110899 ydot^2 -0.188296 thetadot xddot +0.034820 xddot^2 -0.471985 xddot yddot +0.013504 yddot^2 -0.016568 sin(theta) x -0.000618 sin(theta) y +0.017312 sin(theta) xddot +0.119147 cos(theta) ydot -0.058175 cos(theta) xddot -0.221248 cos(theta) yddot
SINDy,bouncing,Full,LASSO,0.0005,a_x,18,6.159225212193936e-06,0.00039760625068759595,0.0005524651480252025,0.6954993995114384,-1.5296563507177696,0.0022126639692186772,A,-0.253004 xdot +0.004180 x ydot -0.068953 y xdot +0.024236 y ydot +0.000404 y yddot -0.049590 ydot^2 -0.014225 ydot thetadot -0.041601 ydot thetaddot -0.000769 yddot^2 +0.001762 yddot thetaddot -0.053263 cos(theta) -0.004758 sin(theta) y +0.272260 sin(theta) thetadot -0.078685 sin(theta) yddot +0.123538 sin(theta) thetaddot +0.100444 cos(theta) ydot +0.922557 cos(theta) thetadot -0.077410 cos(theta) yddot
SINDy,bouncing,Full,LASSO,0.0005,a_y,21,0.005590248534148323,0.6164409528264742,2.6635108774338856,0.0,0.0,0.08213580000988131,C,-0.287068 x -0.189032 thetaddot +0.785185 x^2 -0.044776 x theta -0.172659 x ydot -0.024511 y^2 +0.029740 y ydot -0.358293 y thetadot +0.035992 theta ydot +0.520538 xdot thetaddot +0.042535 ydot xddot +0.244588 ydot thetaddot -0.241133 thetadot^2 -0.118537 xddot^2 -1.214259 xddot thetaddot -0.267875 sin(theta) x -0.106455 sin(theta) xddot -0.060669 sin(theta) thetaddot +0.589825 cos(theta) xdot -0.288246 cos(theta) xddot +0.893513 cos(theta) thetaddot
SINDy,bouncing,Full,LASSO,0.0005,a_theta,17,9.692926286806605e-05,0.0005848909668980535,0.0027995617733603028,0.9854870775527557,0.5846715262987525,0.0044489122839595,A,-0.482767 xddot +0.008199 yddot -0.045206 x^2 +0.294453 x xddot -0.015834 y^2 -0.009452 y theta +0.001636 y ydot -0.004269 y xddot +0.013366 xdot ydot -0.010363 xdot yddot -0.018898 ydot^2 -0.409530 thetadot xddot +0.013235 xddot^2 -0.543359 xddot yddot -0.126223 cos(theta) +0.000176 sin(theta) ydot -0.103550 cos(theta) yddot
SINDy,bouncing,Full,LASSO,0.001,a_x,15,1.1048478852664697e-05,0.00015827049989016668,0.00011654645848260589,0.8787909843649647,0.46635097271196635,0.00127684851451103,A,-0.113754 xdot +0.018559 x ydot -0.104350 y xdot +0.019321 y ydot -0.058045 ydot^2 -0.041659 ydot thetaddot -0.010956 yddot^2 +0.001488 yddot thetaddot -0.033437 sin(theta) y +0.243969 sin(theta) thetadot -0.045163 sin(theta) yddot +0.134156 sin(theta) thetaddot +0.091010 cos(theta) ydot +0.872041 cos(theta) thetadot -0.073214 cos(theta) yddot
SINDy,bouncing,Full,LASSO,0.001,a_y,15,0.00597948725773724,0.42216756771667907,2.0710921131598137,0.0,0.0,0.06344653707097422,C,+0.848237 x^2 -0.128779 x ydot +0.031443 y ydot -0.280107 y thetadot +0.003284 theta ydot +0.528148 xdot thetaddot +0.038720 ydot thetadot +0.101912 ydot xddot +0.207244 ydot thetaddot -0.846287 xddot thetaddot -0.392596 sin(theta) x -0.145639 sin(theta) xddot +0.506220 cos(theta) xdot -0.284171 cos(theta) xddot +0.424121 cos(theta) thetaddot
SINDy,bouncing,Full,LASSO,0.001,a_theta,18,0.00015095002110680053,0.0001428714859037498,0.00037531212899990303,0.9964549242299974,0.9443206379004111,0.0005663311924099074,A,-0.497630 xddot +0.015748 yddot +0.003524 x ydot +0.350054 x xddot -0.003420 y^2 -0.002696 y theta +0.006293 y thetadot -0.004533 y xddot -0.012748 theta xddot -0.004447 ydot xddot -0.358607 thetadot xddot +0.008851 xddot^2 -0.567665 xddot yddot -0.062333 cos(theta) +0.006682 sin(theta) ydot +0.011031 cos(theta) x -0.008597 cos(theta) theta -0.035221 cos(theta) yddot
SINDy,bouncing,Full,LASSO,0.005,a_x,12,3.1825456074623455e-05,2.1209128115207282e-05,0.00011275864786543382,0.9837573171051737,0.4836947983221357,0.0003698245128774242,A,-0.063064 y -0.026700 y^2 -0.044814 y xdot +0.000627 y yddot +0.018491 xdot ydot -0.060962 ydot^2 -0.028126 ydot thetadot -0.034688 ydot thetaddot -0.043149 yddot^2 +0.137401 sin(theta) thetadot +0.120792 sin(theta) thetaddot +0.897774 cos(theta) thetadot
SINDy,bouncing,Full,LASSO,0.005,a_y,11,0.007752143033291165,0.013951237211568787,0.0015044325436851288,0.0,0.0,0.02554367903793831,B,+0.173335 x^2 -0.013549 x ydot -0.024887 y thetadot +0.004427 theta ydot +0.554159 xdot thetaddot +0.036944 ydot thetadot +0.046297 ydot xddot +0.194026 ydot thetaddot -0.360938 xddot thetaddot -0.314824 sin(theta) x -0.025300 sin(theta) xddot
SINDy,bouncing,Full,LASSO,0.005,a_theta,8,0.00033193226968180136,2.668601153335712e-05,2.283224703874825e-05,0.9993378389516531,0.996612726175929,0.0009910030856710135,A,-0.601440 xddot +0.388547 x xddot -0.002492 y theta -0.001847 theta xddot -0.002701 ydot xddot -0.241249 thetadot xddot -0.544680 xddot yddot +0.002131 sin(theta) ydot
SINDy,bouncing,Full,LASSO,0.01,a_x,13,5.058420717996998e-05,3.818761315321177e-06,0.0002712745969429881,0.9970754606809453,-0.24212633031817665,0.00010749840513723437,A,+0.004931 x ydot -0.091645 y^2 +0.014110 y ydot +0.000656 y yddot +0.007807 xdot thetaddot -0.064674 ydot^2 -0.038069 ydot thetadot -0.032865 ydot thetaddot -0.008076 thetadot thetaddot -0.064166 yddot^2 +0.091314 sin(theta) thetadot +0.102323 sin(theta) thetaddot +0.867601 cos(theta) thetadot
SINDy,bouncing,Full,LASSO,0.01,a_y,7,0.008326226812891316,0.09235382057300005,0.15739486252806298,0.0,0.0,0.04906165012376062,B,-0.353787 theta thetaddot +0.293727 xdot thetaddot +0.011123 ydot thetadot +0.179570 ydot thetaddot +0.054063 thetadot xddot -0.345216 xddot thetaddot -0.238423 sin(theta) x
SINDy,bouncing,Full,LASSO,0.01,a_theta,6,0.0006022202612190264,3.9295497379996106e-05,2.261127354779151e-05,0.9990249592859567,0.9966455086576734,0.0029037519519144227,A,-0.253308 xddot -0.722606 theta xddot -0.001881 ydot xddot -0.222008 thetadot xddot -0.004367 xddot^2 -0.507586 xddot yddot
SINDy,bouncing,Full,LASSO,0.05,a_x,6,0.0003332174325305494,0.0001068677631383784,2.9763350183298133e-05,0.9181569756707026,0.8637180135634865,0.0016605584049871475,A,+0.000145 x ydot +0.009694 y yddot -0.183691 thetadot thetaddot -0.066347 yddot^2 +0.003575 sin(theta) ydot +0.737974 cos(theta) thetadot
SINDy,bouncing,Full,LASSO,0.05,a_y,5,0.010984421080075473,0.29928614457772035,0.6951501509258841,0.0,0.0,0.08162115836974296,C,+0.368508 x thetaddot +0.056848 ydot thetaddot -0.551624 xddot thetaddot +0.159360 sin(theta) thetadot -0.014936 sin(theta) xddot
SINDy,bouncing,Full,LASSO,0.05,a_theta,6,0.008853977252374615,0.0003167670520588202,0.0015583192239126593,0.9921400467428091,0.7688158371907942,0.002050511570345375,A,-0.030887 yddot +0.317146 x xddot -0.462920 theta xddot -0.013972 ydot xddot -0.206885 xddot^2 -0.152613 xddot yddot
SINDy,bouncing,Full,LASSO,0.1,a_x,4,0.0004862420777500604,0.0002974148511787191,6.868443874032167e-05,0.7722294339650797,0.6855040950981143,0.0032121211084221685,A,-0.180698 thetadot thetaddot -0.033509 yddot^2 -0.031906 cos(theta) x +0.682761 cos(theta) thetadot
SINDy,bouncing,Full,LASSO,0.1,a_y,5,0.015284516802556911,0.38054939591197745,0.7889507496531841,0.0,0.0,0.09524889823420556,C,-0.035700 x xddot +0.133126 x thetaddot -0.563744 xddot thetaddot +0.093547 sin(theta) thetadot -0.134529 cos(theta) thetaddot
SINDy,bouncing,Full,LASSO,0.1,a_theta,3,0.018038352305447036,0.0030409119177545654,0.0008222625941256885,0.9245457336000107,0.878013383576838,0.01172119112805169,B,-0.043653 yddot +0.577084 x xddot -0.293141 xddot^2
SINDy,bouncing,Full,LASSO,0.2,a_x,6,0.0010083714547225449,0.000881750348563407,0.00021000382768992094,0.3247251265435598,0.03842347650387068,0.006162078546110244,A,-0.003116 thetaddot -0.003668 y thetaddot +0.129111 xdot thetaddot -0.007719 thetadot thetaddot -0.050262 cos(theta) x +0.615433 cos(theta) thetadot
